,province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date,region,weather
129919,Phan Thiet,30,24,15,WNW,0.1,76,19,1007,2011-07-22,Trung,Nắng
129920,Phan Thiet,32,25,17,W,0.2,77,39,1006,2012-07-22,Trung,Nắng
129921,Phan Thiet,30,23,12,W,26.1,89,73,1005,2013-07-22,Trung,Nắng
129922,Phan Thiet,28,24,16,W,14.7,90,63,1007,2014-07-22,Trung,Mây
129923,Phan Thiet,35,25,10,WSW,0.0,67,13,1012,2015-07-22,Trung,Nắng
129924,Phan Thiet,29,25,14,W,3.0,82,62,1008,2016-07-22,Trung,Mây
129925,Phan Thiet,32,24,16,WSW,0.7,79,46,1010,2017-07-22,Trung,Nắng
129926,Phan Thiet,29,25,20,WSW,25.1,87,48,1008,2018-07-22,Trung,Gió
129927,Phan Thiet,33,25,17,W,0.9,78,32,1007,2019-07-22,Trung,Nắng
129928,Phan Thiet,31,25,7,S,0.4,78,36,1009,2020-07-22,Trung,Nắng
129929,Phan Thiet,27,25,20,W,0.8,84,63,1006,2009-07-15,Trung,Mây
129930,Phan Thiet,26,25,7,WNW,17.9,92,85,1008,2010-07-15,Trung,Mây
129931,Phan Thiet,32,24,14,WSW,4.6,79,30,1008,2011-07-15,Trung,Nắng
129932,Phan Thiet,33,24,11,WSW,0.7,76,20,1008,2012-07-15,Trung,Nắng
129933,Phan Thiet,30,25,11,WSW,6.4,83,61,1007,2013-07-15,Trung,Nắng
129934,Phan Thiet,32,24,11,WSW,0.8,77,48,1009,2014-07-15,Trung,Nắng
129935,Phan Thiet,31,25,15,WSW,4.5,78,47,1007,2015-07-15,Trung,Nắng
129936,Phan Thiet,33,25,9,SW,3.0,77,25,1009,2016-07-15,Trung,Nắng
129937,Phan Thiet,31,25,19,W,1.9,74,47,1007,2017-07-15,Trung,Nắng
129938,Phan Thiet,29,24,20,W,8.3,85,54,1007,2018-07-15,Trung,Mây
129939,Phan Thiet,33,25,20,WSW,2.4,74,36,1006,2019-07-15,Trung,Nắng
129940,Phan Thiet,30,26,7,WSW,17.8,85,66,1007,2020-07-15,Trung,Nắng
129941,Phan Thiet,29,25,17,W,0.9,83,65,1008,2009-07-18,Trung,Mây
129942,Phan Thiet,32,25,6,W,1.6,80,21,1010,2010-07-18,Trung,Nắng
129943,Phan Thiet,32,24,15,WSW,0.2,76,21,1008,2011-07-18,Trung,Nắng
129944,Phan Thiet,32,25,13,W,4.2,79,43,1007,2012-07-18,Trung,Nắng
129945,Phan Thiet,29,24,12,W,4.2,86,65,1005,2013-07-18,Trung,Mây
129946,Phan Thiet,30,25,16,WSW,11.2,81,43,1007,2014-07-18,Trung,Nắng
129947,Phan Thiet,33,26,14,WSW,0.2,72,40,1008,2015-07-18,Trung,Nắng
129948,Phan Thiet,30,25,13,WSW,1.4,80,57,1008,2016-07-18,Trung,Nắng
129949,Phan Thiet,32,24,12,W,3.2,73,49,1011,2017-07-18,Trung,Nắng
129950,Phan Thiet,29,24,19,WSW,22.9,88,62,1005,2018-07-18,Trung,Mây
129951,Phan Thiet,32,24,20,WSW,0.9,80,38,1005,2019-07-18,Trung,Nắng
129952,Phan Thiet,30,25,6,SW,7.7,80,67,1009,2020-07-18,Trung,Nắng
129953,Phan Thiet,30,25,16,W,4.4,84,28,1009,2009-07-25,Trung,Nắng
129954,Phan Thiet,26,24,15,WNW,23.1,91,69,1006,2010-07-25,Trung,Mây
129955,Phan Thiet,31,23,12,W,10.1,82,49,1008,2011-07-25,Trung,Nắng
129956,Phan Thiet,32,25,17,WSW,8.2,75,50,1008,2012-07-25,Trung,Nắng
129957,Phan Thiet,32,24,13,WSW,0.6,77,21,1008,2013-07-25,Trung,Nắng
129958,Phan Thiet,31,25,14,WSW,1.0,78,42,1009,2014-07-25,Trung,Nắng
129959,Phan Thiet,33,25,12,WSW,1.3,72,18,1010,2015-07-25,Trung,Nắng
129960,Phan Thiet,30,25,15,W,1.8,81,62,1008,2016-07-25,Trung,Nắng
129961,Phan Thiet,29,24,22,WSW,2.4,86,68,1006,2017-07-25,Trung,Mây
129962,Phan Thiet,32,25,19,W,0.1,81,21,1008,2018-07-25,Trung,Nắng
129963,Phan Thiet,30,24,14,W,7.1,77,30,1010,2019-07-25,Trung,Nắng
129964,Phan Thiet,31,25,6,WSW,0.1,76,25,1009,2020-07-25,Trung,Nắng
129965,Phan Thiet,32,25,16,W,0.4,78,27,1009,2009-07-26,Trung,Nắng
129966,Phan Thiet,34,25,6,SSW,7.3,80,32,1009,2009-07-07,Trung,Nắng
129967,Phan Thiet,34,24,6,WSW,3.3,79,20,1011,2010-07-07,Trung,Nắng
129968,Phan Thiet,33,23,15,WSW,0.4,77,26,1008,2011-07-07,Trung,Nắng
129969,Phan Thiet,32,25,13,WSW,2.8,80,48,1006,2012-07-07,Trung,Nắng
129970,Phan Thiet,32,23,6,WSW,3.3,77,42,1009,2013-07-07,Trung,Nắng
129971,Phan Thiet,33,25,16,W,0.7,71,27,1006,2014-07-07,Trung,Nắng
129972,Phan Thiet,34,26,16,WSW,0.5,70,53,1005,2015-07-07,Trung,Nắng
129973,Phan Thiet,33,25,14,WSW,6.3,72,44,1008,2016-07-07,Trung,Nắng
129974,Phan Thiet,34,25,13,WSW,0.4,69,36,1010,2017-07-07,Trung,Nắng
129975,Phan Thiet,32,24,20,W,3.1,78,53,1006,2018-07-07,Trung,Nắng
129976,Phan Thiet,33,24,19,WSW,0.4,76,23,1008,2019-07-07,Trung,Nắng
129977,Phan Thiet,30,25,6,SW,0.4,82,41,1009,2020-07-07,Trung,Nắng
129978,Phan Thiet,31,23,11,W,7.0,85,44,1005,2010-07-26,Trung,Nắng
129979,Phan Thiet,32,24,13,W,5.4,77,40,1008,2011-07-26,Trung,Nắng
129980,Phan Thiet,32,25,14,WSW,4.0,76,29,1008,2012-07-26,Trung,Nắng
129981,Phan Thiet,33,25,14,WSW,0.0,76,27,1007,2013-07-26,Trung,Nắng
129982,Phan Thiet,32,25,13,WSW,5.4,77,41,1009,2014-07-26,Trung,Nắng
129983,Phan Thiet,33,25,12,WSW,2.0,72,24,1011,2015-07-26,Trung,Nắng
129984,Phan Thiet,31,25,14,W,1.4,79,59,1008,2016-07-26,Trung,Nắng
129985,Phan Thiet,29,24,19,WSW,8.5,86,64,1006,2017-07-26,Trung,Mây
129986,Phan Thiet,32,25,19,W,0.0,78,18,1008,2018-07-26,Trung,Nắng
129987,Phan Thiet,34,25,15,W,0.4,71,37,1009,2019-07-26,Trung,Nắng
129988,Phan Thiet,30,26,7,SW,3.1,79,69,1008,2020-07-26,Trung,Nắng
129989,Phan Thiet,31,25,15,WSW,11.6,84,59,1009,2009-07-21,Trung,Nắng
129990,Phan Thiet,31,26,11,W,4.1,81,42,1009,2010-07-21,Trung,Nắng
129991,Phan Thiet,33,25,13,W,1.7,72,23,1008,2011-07-21,Trung,Nắng
129992,Phan Thiet,33,24,15,W,0.1,75,30,1008,2012-07-21,Trung,Nắng
129993,Phan Thiet,29,24,14,W,7.0,88,62,1005,2013-07-21,Trung,Mây
129994,Phan Thiet,32,25,13,W,2.8,75,58,1008,2014-07-21,Trung,Nắng
129995,Phan Thiet,32,24,8,WSW,1.4,75,38,1011,2015-07-21,Trung,Nắng
129996,Phan Thiet,30,25,13,W,1.2,80,60,1008,2016-07-21,Trung,Nắng
129997,Phan Thiet,30,24,16,WSW,3.7,85,58,1009,2017-07-21,Trung,Nắng
129998,Phan Thiet,31,24,18,WSW,6.8,83,34,1008,2018-07-21,Trung,Nắng
129999,Phan Thiet,32,24,16,WSW,0.7,80,11,1008,2019-07-21,Trung,Nắng
130000,Phan Thiet,30,26,6,SW,0.0,77,22,1009,2020-07-21,Trung,Nắng
130001,Phan Thiet,27,25,12,WSW,15.4,90,56,1008,2009-07-23,Trung,Mây
130002,Phan Thiet,31,25,16,W,1.5,79,39,1007,2010-07-23,Trung,Nắng
130003,Phan Thiet,32,24,12,WSW,7.5,77,34,1007,2011-07-23,Trung,Nắng
130004,Phan Thiet,33,25,19,WSW,1.0,72,22,1004,2012-07-23,Trung,Nắng
130005,Phan Thiet,27,24,14,WSW,24.1,90,69,1006,2013-07-23,Trung,Mây
130006,Phan Thiet,30,25,17,WSW,7.4,82,55,1008,2014-07-23,Trung,Nắng
130007,Phan Thiet,32,25,11,SW,2.0,76,14,1012,2015-07-23,Trung,Nắng
130008,Phan Thiet,30,25,15,WSW,2.6,81,70,1007,2016-07-23,Trung,Nắng
130009,Phan Thiet,32,25,18,WSW,0.0,77,49,1008,2017-07-23,Trung,Nắng
130010,Phan Thiet,29,24,19,WSW,19.8,87,42,1007,2018-07-23,Trung,Gió
130011,Phan Thiet,34,25,15,W,2.9,74,31,1007,2019-07-23,Trung,Nắng
130012,Phan Thiet,31,25,7,SSW,2.7,78,34,1008,2020-07-23,Trung,Nắng
130013,Phan Thiet,29,25,19,W,0.6,79,53,1009,2009-07-28,Trung,Gió
130014,Phan Thiet,29,25,8,SW,26.9,89,59,1009,2010-07-28,Trung,Mây
130015,Phan Thiet,32,24,14,W,7.3,83,47,1005,2011-07-28,Trung,Nắng
130016,Phan Thiet,29,24,14,W,7.7,81,64,1008,2012-07-28,Trung,Mây
130017,Phan Thiet,33,25,14,W,0.0,76,20,1008,2013-07-28,Trung,Nắng
130018,Phan Thiet,33,24,16,W,0.3,74,35,1008,2014-07-28,Trung,Nắng
130019,Phan Thiet,33,25,8,WSW,3.9,74,19,1012,2015-07-28,Trung,Nắng
130020,Phan Thiet,32,26,11,WSW,3.0,75,38,1009,2016-07-28,Trung,Nắng
130021,Phan Thiet,30,24,16,WSW,12.9,86,48,1009,2017-07-28,Trung,Nắng
130022,Phan Thiet,32,25,18,WSW,0.3,80,30,1008,2018-07-28,Trung,Nắng
130023,Phan Thiet,32,23,18,WSW,1.5,79,51,1008,2019-07-28,Trung,Nắng
130024,Phan Thiet,32,26,10,WSW,0.9,77,32,1007,2020-07-28,Trung,Nắng
130025,Phan Thiet,30,24,15,W,4.9,84,41,1009,2009-07-24,Trung,Nắng
130026,Phan Thiet,32,25,16,W,4.0,79,60,1006,2010-07-24,Trung,Nắng
130027,Phan Thiet,32,24,10,WSW,17.9,82,67,1007,2011-07-24,Trung,Nắng
130028,Phan Thiet,31,25,18,WSW,1.2,76,28,1006,2012-07-24,Trung,Nắng
130029,Phan Thiet,30,24,15,W,3.5,79,34,1009,2013-07-24,Trung,Nắng
130030,Phan Thiet,31,24,16,WSW,1.8,78,53,1008,2014-07-24,Trung,Nắng
130031,Phan Thiet,35,25,11,WSW,0.3,72,13,1011,2015-07-24,Trung,Nắng
130032,Phan Thiet,30,25,14,W,2.4,80,63,1008,2016-07-24,Trung,Nắng
130033,Phan Thiet,30,25,18,W,1.6,80,50,1007,2017-07-24,Trung,Nắng
130034,Phan Thiet,31,25,19,WSW,8.5,84,33,1008,2018-07-24,Trung,Nắng
130035,Phan Thiet,33,25,19,WSW,6.3,75,18,1008,2019-07-24,Trung,Nắng
130036,Phan Thiet,28,25,8,SW,9.1,83,73,1009,2020-07-24,Trung,Mây
130037,Phan Thiet,31,26,22,W,0.4,74,37,1010,2009-07-29,Trung,Nắng
130038,Phan Thiet,32,23,8,WSW,0.8,75,46,1009,2010-07-29,Trung,Nắng
130039,Phan Thiet,29,24,18,W,25.3,88,56,1005,2011-07-29,Trung,Mây
130040,Phan Thiet,30,23,21,W,0.8,74,49,1008,2012-07-29,Trung,Nắng
130041,Phan Thiet,31,25,13,W,0.8,77,42,1008,2013-07-29,Trung,Nắng
130042,Phan Thiet,33,25,15,W,4.1,74,53,1007,2014-07-29,Trung,Nắng
130043,Phan Thiet,33,24,5,SW,11.1,75,27,1011,2015-07-29,Trung,Nắng
130044,Phan Thiet,34,25,11,W,1.5,71,38,1009,2016-07-29,Trung,Nắng
130045,Phan Thiet,31,25,18,WSW,1.7,81,35,1008,2017-07-29,Trung,Nắng
130046,Phan Thiet,33,25,18,W,0.0,78,38,1007,2018-07-29,Trung,Nắng
130047,Phan Thiet,31,24,19,WSW,0.4,76,40,1009,2019-07-29,Trung,Nắng
130048,Phan Thiet,33,25,14,WSW,5.4,80,46,1007,2020-07-29,Trung,Nắng
130049,Phan Thiet,30,24,19,W,6.3,83,69,1007,2009-07-31,Trung,Nắng
130050,Phan Thiet,28,25,10,W,34.7,93,95,1009,2010-07-31,Trung,Mây
130051,Phan Thiet,30,24,13,WSW,9.6,83,50,1007,2011-07-31,Trung,Nắng
130052,Phan Thiet,32,24,18,W,1.4,70,27,1007,2012-07-31,Trung,Nắng
130053,Phan Thiet,31,24,14,W,9.9,85,81,1006,2013-07-31,Trung,Nắng
130054,Phan Thiet,32,25,15,W,1.7,77,30,1007,2014-07-31,Trung,Nắng
130055,Phan Thiet,32,24,5,SW,7.6,74,37,1010,2015-07-31,Trung,Nắng
130056,Phan Thiet,34,25,9,WNW,4.4,70,25,1007,2016-07-31,Trung,Nắng
130057,Phan Thiet,32,25,19,WSW,0.3,81,35,1007,2017-07-31,Trung,Nắng
130058,Phan Thiet,33,24,18,W,0.0,73,9,1008,2018-07-31,Trung,Nắng
130059,Phan Thiet,30,24,21,W,8.4,81,44,1006,2019-07-31,Trung,Nắng
130060,Phan Thiet,28,24,19,W,7.2,85,77,1005,2020-07-31,Trung,Mây
130061,Phan Thiet,25,23,21,W,14.6,92,88,1005,2009-08-02,Trung,Mây
130062,Phan Thiet,31,24,12,WSW,1.8,79,42,1009,2010-08-02,Trung,Nắng
130063,Phan Thiet,32,24,11,WSW,0.1,80,25,1008,2011-08-02,Trung,Nắng
130064,Phan Thiet,31,25,19,W,4.1,75,44,1006,2012-08-02,Trung,Nắng
130065,Phan Thiet,29,24,18,WSW,19.6,87,57,1006,2013-08-02,Trung,Mây
130066,Phan Thiet,32,24,16,WSW,1.4,76,28,1007,2014-08-02,Trung,Nắng
130067,Phan Thiet,32,24,7,WSW,13.7,77,30,1010,2015-08-02,Trung,Nắng
130068,Phan Thiet,33,25,15,W,6.3,72,39,1005,2016-08-02,Trung,Nắng
130069,Phan Thiet,33,25,18,WSW,0.2,77,55,1008,2017-08-02,Trung,Nắng
130070,Phan Thiet,33,25,21,W,0.1,73,21,1008,2018-08-02,Trung,Nắng
130071,Phan Thiet,30,24,23,WSW,18.0,84,46,1008,2019-08-02,Trung,Nắng
130072,Phan Thiet,28,25,23,WSW,23.8,88,81,1006,2020-08-02,Trung,Mây
130073,Phan Thiet,26,24,19,W,13.4,91,79,1006,2009-08-03,Trung,Mây
130074,Phan Thiet,33,25,13,W,0.7,75,15,1008,2010-08-03,Trung,Nắng
130075,Phan Thiet,33,24,13,W,0.4,78,18,1009,2011-08-03,Trung,Nắng
130076,Phan Thiet,32,24,17,W,2.2,74,44,1007,2012-08-03,Trung,Nắng
130077,Phan Thiet,28,24,13,WSW,29.4,89,68,1009,2013-08-03,Trung,Mây
130078,Phan Thiet,32,25,16,WSW,2.1,73,34,1007,2014-08-03,Trung,Nắng
130079,Phan Thiet,33,25,6,WSW,10.9,80,21,1010,2015-08-03,Trung,Nắng
130080,Phan Thiet,33,25,16,WSW,3.9,75,60,1006,2016-08-03,Trung,Nắng
130081,Phan Thiet,33,26,19,WSW,6.2,78,61,1007,2017-08-03,Trung,Nắng
130082,Phan Thiet,32,25,22,W,0.0,72,31,1008,2018-08-03,Trung,Nắng
130083,Phan Thiet,30,24,24,W,24.2,86,70,1008,2019-08-03,Trung,Nắng
130084,Phan Thiet,29,24,16,WSW,17.1,88,60,1006,2020-08-03,Trung,Mây
130085,Phan Thiet,28,26,17,W,0.4,83,42,1008,2009-07-27,Trung,Gió
130086,Phan Thiet,29,25,8,SW,18.9,90,55,1007,2010-07-27,Trung,Mây
130087,Phan Thiet,31,25,12,W,15.8,80,61,1007,2011-07-27,Trung,Nắng
130088,Phan Thiet,32,25,15,W,3.4,75,48,1007,2012-07-27,Trung,Nắng
130089,Phan Thiet,33,25,15,WSW,0.3,76,21,1008,2013-07-27,Trung,Nắng
130090,Phan Thiet,31,25,14,W,0.5,77,44,1009,2014-07-27,Trung,Nắng
130091,Phan Thiet,34,25,10,WSW,3.4,69,12,1012,2015-07-27,Trung,Nắng
130092,Phan Thiet,30,25,15,WSW,1.4,79,61,1008,2016-07-27,Trung,Nắng
130093,Phan Thiet,31,24,18,WSW,11.0,84,47,1008,2017-07-27,Trung,Nắng
130094,Phan Thiet,32,25,18,W,0.0,79,19,1008,2018-07-27,Trung,Nắng
130095,Phan Thiet,33,25,18,W,0.3,73,36,1008,2019-07-27,Trung,Nắng
130096,Phan Thiet,31,25,11,WSW,0.4,78,43,1008,2020-07-27,Trung,Nắng
130097,Phan Thiet,29,25,19,W,5.1,87,78,1006,2009-08-04,Trung,Mây
130098,Phan Thiet,34,25,13,W,0.1,72,13,1007,2010-08-04,Trung,Nắng
130099,Phan Thiet,33,25,13,WSW,0.4,76,20,1008,2011-08-04,Trung,Nắng
130100,Phan Thiet,33,23,16,W,0.0,72,30,1007,2012-08-04,Trung,Nắng
130101,Phan Thiet,33,24,8,WSW,4.2,79,26,1010,2013-08-04,Trung,Nắng
130102,Phan Thiet,32,25,15,WSW,3.0,75,56,1007,2014-08-04,Trung,Nắng
130103,Phan Thiet,33,24,10,W,2.8,75,25,1008,2015-08-04,Trung,Nắng
130104,Phan Thiet,31,24,14,WSW,1.7,77,43,1007,2016-08-04,Trung,Nắng
130105,Phan Thiet,31,25,18,WSW,30.6,83,54,1006,2017-08-04,Trung,Nắng
130106,Phan Thiet,33,25,20,W,0.0,73,41,1007,2018-08-04,Trung,Nắng
130107,Phan Thiet,29,23,20,W,16.9,85,57,1006,2019-08-04,Trung,Mây
130108,Phan Thiet,29,25,17,W,0.4,81,54,1007,2020-08-04,Trung,Mây
130109,Phan Thiet,30,26,18,W,6.1,85,45,1005,2009-08-06,Trung,Nắng
130110,Phan Thiet,34,25,14,W,0.9,70,30,1007,2010-08-06,Trung,Nắng
130111,Phan Thiet,28,25,14,W,2.2,88,40,1005,2011-08-06,Trung,Gió
130112,Phan Thiet,33,25,18,WSW,0.7,72,38,1007,2012-08-06,Trung,Nắng
130113,Phan Thiet,33,24,11,W,11.0,80,61,1007,2013-08-06,Trung,Nắng
130114,Phan Thiet,32,24,15,WSW,1.9,79,49,1008,2014-08-06,Trung,Nắng
130115,Phan Thiet,33,25,15,W,0.2,72,38,1006,2015-08-06,Trung,Nắng
130116,Phan Thiet,34,25,14,WSW,0.5,72,26,1008,2016-08-06,Trung,Nắng
130117,Phan Thiet,32,25,13,WSW,0.0,81,29,1009,2017-08-06,Trung,Nắng
130118,Phan Thiet,32,24,18,W,2.7,82,58,1007,2018-08-06,Trung,Nắng
130119,Phan Thiet,30,24,22,W,15.4,85,52,1007,2019-08-06,Trung,Nắng
130120,Phan Thiet,27,21,18,W,6.7,91,78,1007,2020-08-06,Trung,Mây
130121,Phan Thiet,26,24,20,W,29.9,90,70,1006,2009-08-01,Trung,Mây
130122,Phan Thiet,28,24,11,WSW,15.0,87,58,1009,2010-08-01,Trung,Mây
130123,Phan Thiet,31,24,11,WSW,2.4,80,43,1007,2011-08-01,Trung,Nắng
130124,Phan Thiet,30,24,20,W,8.9,75,36,1007,2012-08-01,Trung,Nắng
130125,Phan Thiet,30,24,15,W,1.1,84,78,1005,2013-08-01,Trung,Nắng
130126,Phan Thiet,31,25,15,W,5.9,77,45,1007,2014-08-01,Trung,Nắng
130127,Phan Thiet,34,25,6,SE,14.4,77,25,1010,2015-08-01,Trung,Nắng
130128,Phan Thiet,33,26,10,W,6.5,72,23,1005,2016-08-01,Trung,Nắng
130129,Phan Thiet,32,25,18,WSW,1.1,80,59,1009,2017-08-01,Trung,Nắng
130130,Phan Thiet,34,25,16,W,0.1,71,11,1008,2018-08-01,Trung,Nắng
130131,Phan Thiet,29,24,23,WSW,12.7,84,23,1008,2019-08-01,Trung,Gió
130132,Phan Thiet,28,25,24,WSW,19.3,87,79,1005,2020-08-01,Trung,Mây
130133,Phan Thiet,28,26,20,WSW,10.1,86,48,1006,2009-08-07,Trung,Gió
130134,Phan Thiet,33,24,15,W,0.6,75,43,1006,2010-08-07,Trung,Nắng
130135,Phan Thiet,31,24,15,W,3.6,80,45,1007,2011-08-07,Trung,Nắng
130136,Phan Thiet,32,26,18,WSW,0.8,72,20,1008,2012-08-07,Trung,Nắng
130137,Phan Thiet,32,24,12,WSW,4.6,81,26,1007,2013-08-07,Trung,Nắng
130138,Phan Thiet,33,25,14,W,0.9,75,24,1009,2014-08-07,Trung,Nắng
130139,Phan Thiet,32,25,14,WSW,7.5,77,37,1006,2015-08-07,Trung,Nắng
130140,Phan Thiet,33,25,15,W,1.1,71,40,1008,2016-08-07,Trung,Nắng
130141,Phan Thiet,34,25,14,WSW,0.0,78,15,1009,2017-08-07,Trung,Nắng
130142,Phan Thiet,32,24,19,W,0.7,80,60,1006,2018-08-07,Trung,Nắng
130143,Phan Thiet,27,23,22,WSW,8.7,91,75,1005,2019-08-07,Trung,Mây
130144,Phan Thiet,26,24,16,W,70.0,92,71,1007,2020-08-07,Trung,Mây
130145,Phan Thiet,29,25,17,WSW,10.8,87,58,1006,2009-08-10,Trung,Mây
130146,Phan Thiet,31,25,13,WSW,13.2,83,58,1007,2010-08-10,Trung,Nắng
130147,Phan Thiet,31,25,15,WSW,1.9,79,41,1008,2011-08-10,Trung,Nắng
130148,Phan Thiet,32,24,16,WSW,1.6,74,31,1008,2012-08-10,Trung,Nắng
130149,Phan Thiet,31,24,7,WSW,15.2,83,44,1008,2013-08-10,Trung,Nắng
130150,Phan Thiet,35,24,13,WSW,0.0,68,4,1010,2014-08-10,Trung,Nắng
130151,Phan Thiet,33,24,13,WSW,3.1,77,46,1006,2015-08-10,Trung,Nắng
130152,Phan Thiet,35,25,17,W,1.1,70,26,1007,2016-08-10,Trung,Nắng
130153,Phan Thiet,34,25,13,WSW,6.2,79,14,1009,2017-08-10,Trung,Nắng
130154,Phan Thiet,29,24,20,WSW,17.7,85,40,1008,2018-08-10,Trung,Gió
130155,Phan Thiet,28,24,22,WSW,10.0,88,72,1006,2019-08-10,Trung,Mây
130156,Phan Thiet,29,25,13,W,10.6,84,72,1008,2020-08-10,Trung,Mây
130157,Phan Thiet,31,25,11,WSW,1.6,84,25,1008,2009-08-12,Trung,Nắng
130158,Phan Thiet,33,25,9,WSW,0.1,78,30,1009,2010-08-12,Trung,Nắng
130159,Phan Thiet,32,25,12,WSW,8.4,80,25,1007,2011-08-12,Trung,Nắng
130160,Phan Thiet,33,26,17,WSW,0.3,73,29,1008,2012-08-12,Trung,Nắng
130161,Phan Thiet,31,24,14,W,29.2,86,47,1006,2013-08-12,Trung,Nắng
130162,Phan Thiet,34,25,15,WSW,0.0,72,8,1007,2014-08-12,Trung,Nắng
130163,Phan Thiet,33,25,11,SW,2.8,77,30,1010,2015-08-12,Trung,Nắng
130164,Phan Thiet,34,25,17,WSW,2.7,72,29,1007,2016-08-12,Trung,Nắng
130165,Phan Thiet,34,25,10,SW,1.3,78,11,1009,2017-08-12,Trung,Nắng
130166,Phan Thiet,29,25,22,WSW,13.6,82,50,1007,2018-08-12,Trung,Gió
130167,Phan Thiet,31,24,17,WSW,1.0,84,32,1008,2019-08-12,Trung,Nắng
130168,Phan Thiet,31,25,16,WSW,14.2,83,59,1009,2020-08-12,Trung,Nắng
130169,Phan Thiet,31,25,18,W,7.6,85,62,1005,2009-08-05,Trung,Nắng
130170,Phan Thiet,33,25,13,W,0.0,71,19,1007,2010-08-05,Trung,Nắng
130171,Phan Thiet,33,25,15,WSW,0.0,76,24,1005,2011-08-05,Trung,Nắng
130172,Phan Thiet,33,25,15,W,0.3,72,29,1007,2012-08-05,Trung,Nắng
130173,Phan Thiet,32,24,6,WSW,13.1,83,38,1009,2013-08-05,Trung,Nắng
130174,Phan Thiet,30,24,14,WSW,5.7,83,58,1008,2014-08-05,Trung,Nắng
130175,Phan Thiet,34,26,13,W,6.0,69,45,1007,2015-08-05,Trung,Nắng
130176,Phan Thiet,34,25,15,WSW,0.0,72,37,1009,2016-08-05,Trung,Nắng
130177,Phan Thiet,28,25,13,WSW,14.9,88,68,1008,2017-08-05,Trung,Mây
130178,Phan Thiet,30,24,16,W,4.4,82,64,1007,2018-08-05,Trung,Nắng
130179,Phan Thiet,29,24,22,WSW,14.0,85,55,1006,2019-08-05,Trung,Mây
130180,Phan Thiet,30,25,16,W,12.2,85,59,1007,2020-08-05,Trung,Nắng
130181,Phan Thiet,32,23,4,SSW,1.8,81,16,1011,2009-08-15,Trung,Nắng
130182,Phan Thiet,32,24,6,SSE,0.1,81,25,1010,2010-08-15,Trung,Nắng
130183,Phan Thiet,30,22,6,SW,2.7,78,45,1011,2011-08-15,Trung,Nắng
130184,Phan Thiet,33,24,15,WSW,1.4,76,19,1007,2012-08-15,Trung,Nắng
130185,Phan Thiet,31,25,13,WSW,0.5,79,33,1009,2013-08-15,Trung,Nắng
130186,Phan Thiet,33,24,9,WSW,4.1,78,21,1011,2014-08-15,Trung,Nắng
130187,Phan Thiet,33,25,10,WSW,1.6,76,29,1010,2015-08-15,Trung,Nắng
130188,Phan Thiet,32,25,18,WSW,4.5,75,42,1006,2016-08-15,Trung,Nắng
130189,Phan Thiet,33,25,15,WSW,3.7,78,26,1009,2017-08-15,Trung,Nắng
130190,Phan Thiet,30,24,19,WSW,9.2,84,43,1008,2018-08-15,Trung,Nắng
130191,Phan Thiet,31,25,20,WSW,0.8,82,40,1008,2019-08-15,Trung,Nắng
130192,Phan Thiet,30,25,7,SW,13.1,83,42,1008,2020-08-15,Trung,Nắng
130193,Phan Thiet,31,25,14,WSW,3.5,84,34,1008,2009-08-11,Trung,Nắng
130194,Phan Thiet,32,25,13,WSW,4.1,80,39,1008,2010-08-11,Trung,Nắng
130195,Phan Thiet,32,24,13,WSW,0.8,77,37,1008,2011-08-11,Trung,Nắng
130196,Phan Thiet,34,24,16,WSW,0.0,71,14,1009,2012-08-11,Trung,Nắng
130197,Phan Thiet,29,24,12,W,37.7,91,75,1008,2013-08-11,Trung,Mây
130198,Phan Thiet,34,25,15,WSW,0.0,71,9,1008,2014-08-11,Trung,Nắng
130199,Phan Thiet,33,25,13,WSW,2.3,77,32,1008,2015-08-11,Trung,Nắng
130200,Phan Thiet,33,26,17,W,1.6,73,49,1007,2016-08-11,Trung,Nắng
130201,Phan Thiet,33,25,12,WSW,4.9,81,11,1009,2017-08-11,Trung,Nắng
130202,Phan Thiet,30,24,22,W,4.0,81,39,1008,2018-08-11,Trung,Nắng
130203,Phan Thiet,29,25,17,WSW,15.4,89,58,1008,2019-08-11,Trung,Mây
130204,Phan Thiet,31,25,17,WSW,2.6,83,53,1008,2020-08-11,Trung,Nắng
130205,Phan Thiet,33,25,6,SSE,2.2,78,14,1010,2009-08-16,Trung,Nắng
130206,Phan Thiet,32,24,6,SSE,0.0,80,25,1010,2010-08-16,Trung,Nắng
130207,Phan Thiet,32,24,10,WSW,1.3,76,35,1010,2011-08-16,Trung,Nắng
130208,Phan Thiet,33,25,15,WSW,1.8,76,26,1006,2012-08-16,Trung,Nắng
130209,Phan Thiet,32,24,15,W,0.1,77,22,1008,2013-08-16,Trung,Nắng
130210,Phan Thiet,33,24,10,WSW,1.7,76,18,1010,2014-08-16,Trung,Nắng
130211,Phan Thiet,33,26,10,WSW,3.8,80,15,1010,2015-08-16,Trung,Nắng
130212,Phan Thiet,32,26,17,WSW,4.3,76,42,1006,2016-08-16,Trung,Nắng
130213,Phan Thiet,33,25,15,WSW,7.2,77,45,1008,2017-08-16,Trung,Nắng
130214,Phan Thiet,31,25,22,WSW,3.5,79,33,1006,2018-08-16,Trung,Nắng
130215,Phan Thiet,31,25,19,WSW,5.6,84,43,1009,2019-08-16,Trung,Nắng
